"texto""";;;;;;;;;;;;;;;
"8,""Las enfermedades trombóticas son la primera causa de morbilidad y mortalidad en el mundo, dentro de las cuales las más frecuentes son el infarto agudo al miocardio (IAM), el accidente cerebro vascular (ACV) y la trombosis venosa profunda (TVP), lo que representa un problema de salud pública y pérdidas humanas. Existen factores tanto ambientales como genéticos que predisponen a estados hipercoagulabilidad, lo cual puede generar la activación de un conjunto de mecanismos que promueven la formación de una barrera o coágulo. Diversos estudios han sugerido que la presencia de polimorfismos genéticos en los genes que codifican para algunos factores de coagulación pudiera estar relacionada con la ocurrencia de trombosis arterial o venosa. Una de las proteínas de la coagulación que ha sido involucrada con el riesgo de padecer patologías trombóticas es el factor VII. Se han detectado distintos polimorfismos asociados a este gen, uno de los cuales es el polimorfismo g.10976 G>A, el cual se ha relacionado con la variación de los niveles plasmáticos de la proteína de forma activa. En consecuencia, se ha tratado de relacionar el polimorfismo con distintas patologías trombóticas. El objetivo de este trabajo fue determinar el genotipio del polimorfismo g.10976 G>A, en el gen que codifica para el factor VII de la coagulación, en pacientes que han sufrido infarto agudo al miocardio (IAM), trombosis venosa profunda (TVP) y accidente cerebro vascular (ACV) y establecer sí existe una relación con el desarrollo de estas patologías. El análisis de genotipos fue realizado mediante la técnica PCR-RFLP a partir del ADN genómico de 103 pacientes que han sufrido IAM, 101 pacientes que han padecido de TVP y 69 pacientes que han sufrido ACV. Sólo se encontró asociación entre el alelo de riesgo A del polimorfismo y la presencia de IAM (OR=1,92 1,02-3,61, p valor < 0,05). Además mediante un modelo de regresión de curva logística, se obtuvo que los factores de riesgo principalmente asociados al IAM fueron el hábito tabáquico, la edad y el sexo masculino, mientras que para el desarrollo de TVP, uno de los factores de riesgo más significativo fue el sexo femenino. Según los resultados obtenidos en este trabajo, la presencia del alelo A del polimorfismo g.10976 G<A en conjunto de los factores ambientales tales como edad, sexo, hipertensión arterial, en el gen que codifica para el factor VII de la coagulación sanguínea, puede ser considerado como un factor";predictivo par;a la pre;senc;ia d;"e IAM.""";;;;;;;;;;
"9,""El babo morichalero (Paleosuchus palpebrosus) está considerado como uno de los cocodrilos más pequeños y menos conocidos del mundo. El propósito de este trabajo fue evaluar la ecología de esta especie en términos de su abundancia poblacional, distribución espacial y estructura poblacional, en ambientes perturbados por la explotación petrolera al suroeste del Estado Anzoátegui, a 20 km de San Diego de Cabrutica (8º 24´ 55´´ N, 64º 53´ 03´´ O). El clima es biestacional con un periodo de 6 meses de lluvias (mayo a octubre) y 6 meses de sequía (noviembre a abril). La temperatura media anual es 26,2 ºC y la precipitación total media anual es de 890 mm. Se realizaron conteos nocturnos a pie utilizando linternas de mano y faros pilotos, recorriendo ríos con vegetación de bosque ribereño siempre verde y palmares (Mauritia flexuosa). Los animales avistados fueron capturados y marcados, registrandosele sus medidas corporales, sexo, peso, localidad geo-referenciada y descripción del micro hábitat. El babo morichalero estuvo presente en todos los ríos recorridos, avistándose en 64 km recorridos 66 individuos, de los cuales 48 fueron capturados. La abundancia poblacional varió entre 0,28 a 2,3 individuos/km, valores similares a las reportados en su área de distribución. Generalmente, se reportaron densidades bajas y medias de babos morichaleros en los lechos de los ríos, a excepción de Río Negro, donde se registraron sectores con alta densidad, compuestos por individuos juveniles y sub-adultos. La estructura de tallas estuvo mayormente conformada por individuos adultos, y la proporción de sexos estuvo representada por 1,5 machos por hembra. La distribución espacial de la población del babo morichalero mostró una tendencia a un arreglo uniforme y aleatoria. En cambio, el babo morichalero y el babo común (Caiman crocodilus), también presente en el área de estudio, tienden a estar negativamente asociados en cuanto a su disposición espacial, lo cual sugiere una relación de competencia o depredación entre estas especies.""";;;;;;;;;;;;;;;
"0,""La especie Ananas comosus pertenece a la familia Bromeliaceae y todas las variedades de piña de interés comercial pertenecen a esa especie (Py y col., 1984";;;;;;;;;;;;;;;
"1,""Fue desarrollado un texturizado funcional a base de pulpa de parchita y gelatina incorporando ingredientes prebiótico (Inulina) y probiótico (encapsulados de bífidobacterias en alginato de sodio). En la primera fase del trabajo, se realizaron ensayos preliminares para determinar la concentración de los componentes principales del texturizado, obteniendo una formulación final de 30% de Pulpa de Parchita ajustada a 30°Brix, 6% de Gelatina, 1% de Inulina y aproximadamente 8 g de encapsulados de bífidobacterias. En una segunda fase, se realizó un análisis físico, químico, microbiológico y sensorial de los texturizados formulados, durante un periodo de 27 días para así tener una idea de la estabilidad de éstos y adicionalmente determinar la aceptabilidad por parte de los consumidores. El texturizado funcional de parchita, presentó características fisicoquímicas resaltantes, como un bajo pH (4) y una actividad de agua de 0,965 las cuales permitieron que el producto fuera muy estable, tanto fisicoquímica, como microbiológicamente durante su almacenamiento bajo refrigeración. Sin embargo, la medición de textura (Dureza) instrumental y sensorial de los texturizados reportó cambios significativos de este parámetro durante el almacenamiento de los mismos. Los resultados obtenidos en las pruebas sensoriales realizadas, indican que el producto final fue ampliamente aceptado por los consumidores y que no presenta cambios significativos en características de olor, color y sabor, lo que es de gran importancia.""";;;;;;;;;;;;;;;
"2,""Fue llevado a cabo un estudio con el propósito de evaluar a lo largo de un hidroperíodo el crecimiento de raíces finas y sus implicaciones en los reservorios de P, la materia orgánica y la actividad de la fosfatasa ácida en el suelo, en un experimento de campo al sur del Estado Anzoátegui, en la parte baja del río Orinoco. El estudio fue realizado en dos zonas de diferente intensidad de inundación: MAX y MIN, las cuales se inundan 8, y 2 meses por año respectivamente, siguiendo un completo hidroperíodo: (i) inicio de lluvias (Junio 2007), (ii) final de la inundación (Noviembre 2007) y (iii) máxima sequía (Abril-2008). Cada zona fue subdividida en 10 subparcelas. Al final de la época seca (mayo 2007) fueron instalados en cada subparcela dos cilindros de crecimiento (CCR) y dos de exclusión (CE) (n= 20 zona/tratamiento). Para dos fechas de muestreo: inicio de lluvias y salida de la inundación, fueron colectados de cada subparcela 1 CCR y 1 CE (n=10/zona/fecha/tratamiento). Con el propósito de evaluar la época seca, fueron instalados en cada zona en Noviembre 2007 1 CCR y 1 CE por subparcela (n=10/zona/tratamiento), los cuales fueron removidos en Abril 2008. Durante las tres fechas de muestreo el suelo de los cilindros fue secado, pesado, toda raíz extraída y pesada. La cantidad de materia orgánica, actividad de la fosfatasa ácida y el P en el suelo en sus distintas formas fueron determinados en el suelo de los cilindros. Los resultados mostraron que para las tres fechas de muestreo en MAX se obtuvo la mayor productividad. Para ambos tratamientos, la productividad de raíces decrece con la inundación teniendo la mayor productividad en los CCR, sin embargo, el contenido de P en las raíces aumento significativamente durante la inundación. La influencia del crecimiento o no de raíces no parece generar cambios en los distintos Con formato: Numeración y viñetas reservorios de P en el suelo, sin embargo las variaciones en el hidroperíodo tienen un efecto significativo. La presencia de raíces finas no tiene efecto sobre el contenido de materia orgánica y la actividad de la fosfatasa ácida en ambientes inundables. La biodegradación de la materia orgánica y la AFA está regulada por la duración de los períodos de inundación.""";;;;;;;;;;;;;;;
"3,""El cáncer de próstata es uno de los cánceres más frecuentes en el mundo, al igual que el cáncer de cérvix. Los tratamientos clásicos para el cáncer se enmarcan en el campo de la cirugía, quimioterapia y radioterapia. Sin embargo se ha observado que algunos tumores no responden a los fármacos, mientras que otros pueden desarrollar resistencia a medida que el tratamiento es aplicado al paciente. Por esta razón se ha mostrado un gran interés por el uso de plantas como agentes antitumorales. El objetivo del presente trabajo es estudiar la actividad citotóxica de productos naturales aislados de la especie Croton micans, pertenecientes al grupo seco-ent- kauranos, en células de cáncer de próstata y cáncer de útero, así como la combinación de estos productos, y con fármacos antitumorales que son utilizados en los tratamientos quimioterapéuticos contra el cáncer. Para ello se realizaron ensayos de citotoxicidad con líneas tumorales PC3 (próstata), HeLa (útero) y fibroblastos dérmicos. El ensayo empleado, MTT, (Mosmann, 1983), luego de las 72 horas de incubación permite calcular los valores de concentración inhibitoria (CI50) específica para cada uno de los productos naturales sobre las líneas celulares. Además se obtuvieron los índices de selectividad, así como las relaciones dosis- respuesta y las combinaciones entre los productos naturales y los fármacos antitumorales Adriamicina y Mitomicina C. Los resultados obtenidos en este estudio reflejan que el grupo de seco-ent-kauranos evaluados presenta una marcada citotoxicidad sobre las líneas tumorales PC3 y HeLa con respecto a las células control, siendo el EMCM 125 en PC3 y HeLa, y el EMCM 128 y EMCM 145 los que poseen mayor efecto sobre las PC3. En relación a las combinaciones, los resultados reflejan un sinergismo en los compuestos evaluados cuando son combinados entre sí, contrario a esto, cuando los kauranos son combinados con los fármacos antitumorales, se observa un antagonismo fuerte en los diferentes tipos celulares. En base a los resultados de este trabajo se puede inferir que los compuestos pertenecientes al grupo seco-ent- kauranos aislados de Croton micans muestran una inhibición sobre la viabilidad celular en las líneas tumorales PC-3 y HeLa, a medida que aumenta la dosis administrada de los compuestos, del mismo modo el efecto citotóxico de las combinaciones entre los compuestos es más potente sobre las células en comparación con la acción de cada uno indiv";"idualmente.""";;;;;;;;;;;;;;
"4,""La presencia de IgG específicos es una prueba que permite definir de forma rápida si una persona ha estado en contacto con Trypanosoma cruzi. Por su parte, la IgM es un marcador de fase aguda, y con frecuencia permanece positiva por varios meses después de una primo-infección, pero en algunas ocasiones el resultado es inconcluso. Solo con estas dos pruebas se dificulta precisar la fase reciente, indeterminada o crónica de la infección. La poca fuerza de unión de anticuerpos IgG a los antígenos es característico de infecciones recientes, y se puede determinar con pruebas serológicas de avidez de las IgG por ELISA y “Western blot”, de fácil ejecución y económicas. Se determinó la avidez de las IgG por ELISA y “Western blot”, así como los títulos de IgG e IgM de 35 personas (24 niños y 11 adultos) infectados por vía oral con T. cruzi en la Escuela Andrés Bello del Municipio Chacao, los cuales fueron confirmados por ELISA IgG e IgM y PCR reactivos. Se trabajó con cuatro muestras una pre-tratamiento y tres posttratamiento. El uso de una prueba para medir la avidez de las IgG específicas en la preparación antígenica de epimastigotes de T. cruzi ha sido propuesta para distinguir entre infecciones recientes y crónicas. En base a los resultados obtenidos, el índice de avidez incrementa al transcurrir el tiempo de infección, como se evidencio para todas las muestras de pre-tratamiento que presentaron una avidez baja, lo que sugiere que un índice de avidez <0,45 indica una infección reciente. Con una sensibilidad de 100% y especificidad de 91% se puede decir que la prueba estandarizada para determinar la avidez de las IgG específicas para la ECh, es válida para detectar infecciones recientes. Al caracterizar el patrón de reconocimiento de polipéptidos, encontramos que para la fase reciente hay un patrón de 3 bandas que presentan una frecuencia de aparición mayor o igual al 70% (72-, 18- y 15 kDa), en el caso de la fase crónica hay un patrón de 2 bandas (31 y 29 kDa). Basados en esta alta frecuencia de aparición, hemos considerado que las bandas que conforman cada patrón son características para diferenciar una fase de otra.""";;;;;;;;;;;;;;;
"5,""En el diagnóstico de las infecciones producidas por micobacterias, el cultivo de las muestras es necesario, ya que permite identificar la especie que está causando el cuadro clínico";;;;;;;;;;;;;;;
"6,""La espectroscopía de plasma inducido por láser o como se conoce por sus siglas en inglés LIBS (Laser induced breakdown spectroscopy) se ha convertido en una herramienta importante para el análisis químico de una gran variedad de materiales. Como un resultado del avance continuo de espectrógrafos, componentes ópticos y láseres, se ha permitido el desarrollo de nuevas técnicas analíticas basadas en la espectroscopía de ablación láser, es por ello que en este trabajo se tiene como objetivo principal el diseño, construcción y evaluación de un sistema de micro-ablación láser para el análisis de muestras sólidas, reforzando de esta manera su característica como técnica de análisis no destructiva y con potencial para el análisis superficial de materiales compuestos. El sistema de micro-LIBS consistió en un microscopio acoplado con un láser Nd-YAG en su radiación fundamental (1064 nm) y una cámara ICCD. Cráteres entre 33-68 μm de diámetro fueron obtenidos con pulsos de energía láser entre 7,72-46,40 mJ. Con el fin de crear estos cráteres se utilizó una lente objetiva de 20X y 0,45 de apertura numérica. En un principio, se estudió la influencia de la intensidad de radiación del láser con respecto al diámetro del cráter producido sobre la muestra, apreciándose una correlación lineal positiva entre el diámetro del cráter y la intensidad de radiación. Además, se analizó la influencia de la cantidad de material removido con respecto a la intensidad de emisión, donde se encontró que mientras mayor es el cráter mayor es la intensidad de las líneas de emisión arrojando una gráfica con una correlación positiva. Seguidamente, se estudiaron las figuras de méritos como se menciona a continuación: sensibilidad, reproducibilidad, exactitud, límites de detección y de cuantificación de los elementos Plomo y Hierro a través de las curvas de calibración correspondiente donde se observó una diferencia en la sensibilidad de las curvas de calibración de ambos elementos de, 65,3 y 59,08 respectivamente";;;;;;;;;;;;;;;
"7,""En el presente trabajo se estableció un diseño experimental para estudiar los cambios de adsorción de fósforo en presencia de roca fosfórica y emulsiones asfálticas de rompimiento lento (catiónica y aniónica), en suelos ácidos de pedogénesis contrastantes ubicados en el estado Guárico (Estación Experimental la Iguana). Se encontró que la presencia de las emulsiones afectó notablemente la adsorción de fosfato y este efecto dependió de la manera en la cual fue añadido el fosfato y la emulsión";;;;;;;;;;;;;;;
"8,""Desde la década de los 80 se conoce que el VIH es un virus neurotrópico que afecta al SNC, donde los pacientes infectados presentan alteraciones de este sistema que son independientes de la presencia de infecciones oportunistas y, que evolutivamente llevan al desarrollo de fatiga, trastornos cognitivos y conductuales y un cuadro demencial entre el 7~15% de los pacientes en fase de SIDA, denominado HAD (HIV-associated dementia). Los mecanismos responsables de esta neurotoxicidad pueden ser directos (partículas virales, gp41, gp120) e indirectos (producción de mediadores proinflamatorios: NO, interleucinas). Por otra parte, el deterioro del sistema inmune del paciente infectado puede dar lugar a la aparición de enfermedades oportunistas como la toxoplasmosis, producida por el protozoario T. gondii por reactivación de quistes en el cerebro (previa infección primaria) causando necrosis, y granulomas que puede conducir a la muerte por encefalitis toxoplásmica. Es por esto que el estudio de las interacciones específicas entre el parásito, el virus y los diferentes tipos de células nerviosas que se establecen en la co-infección es esencial para la comprensión de la inmunopatología que se da en el SNC. Se han descrito diversos modelos in vitro para estudiar por separado el efecto que tienen la infección por VIH y la infección por T. gondii sobre el SNC";;;;;;;;;;;;;;;
"9,""Los objetivos de este trabajo fueron: aislar, purificar el almidón y elaborar harinas de la parte comestible de apio (Arracacia xanthorrhiza Bancroft) y formular un producto tipo colado a partir de sus harinas y almidones tratados con pulsos de luz U.V. Para ello, se extrajeron almidones y elaboraron harinas según metodologías descritas por Pérez 1994 y 2000. La caracterización de ambas materias primas (almidón y harina) fué realizada por métodos oficiales de AACC (2003) y AOAC (1999) y la caracterización de los parámetros de calidad de los colados se realizó por métodos de AOAC (1999).  Los resultados señalan alto rendimiento y pureza en el almidón extraído. Los almidones tratados con pulsos de luz U.V solo mostraron diferencias estadísticamente significativas (p ≤ 0,05) en el color y en los índices de absorción de agua, solubilidad y poder de hinchamiento al compararse con el almidón nativo. Por su parte, la harina de apio criollo elaborada se caracterizó por mostrar un alto rendimiento y eficiencia en el proceso";;;;;;;;;;;;;;;
"0,""En el presente trabajo se realizo la caracterización geoquímica de las sustancias húmicas extraídas de lignitos de la, estado Falcón, Venezuela, con la finalidad de determinar el contenido de compuestos parcialmente tóxicos, específicamente compuestos fenólicos, en las sustancias húmicas provenientes de dos muestras de lignito. Para ello se evaluó, primeramente, el rango de madurez de dos muestras de lignito identificadas como FU-CAR y FUP-1, a través de la determinación del % humedad, %Cenizas, % azufre total, % materia volátil, % carbono total, % carbono fijo y el rango relativo de oxidación, obteniendo que la muestra FUP-1 se clasifica como un carbón de sub-bituminoso a lignítico y la muestra FU-CAR como un carbón del tipo lignítico altamente meteorizado. Ambas muestras se encontraban altamente oxidadas. Posteriormente, se extrajeron y cuantificaron las sustancias húmicas de las dos muestras de lignito, observando un incremento del contenido de los ácidos húmicos en la muestra FU-CAR con respecto a la muestra FUP-1. Los ácidos húmicos y fúlvicos Fueron caracterizados mediante la determinación de % carbono total, el análisis de Infrarrojo con Transformada de Fourier, Espectrometría de absorción en el Ultra Violeta y el Visible, acidez total y grupo carboxílico. Se observo que el % carbono total es mayor en las fracciones de acido húmico que en la de ácidos fúlvicos, para ambas muestras. El análisis de Infrarrojo con Transformada de Fourier indica que la muestra FU-CAR presenta un mayor contenido de los grupos carbonilos, fenólicos, grupos OH o presencia de agua y una menor proporción de las estructuras alifáticas, en comparación con la muestra FUP-1. El análisis de Espectrometría de absorción en el Ultra Violeta y el Visible estableció que el tamaño molecular y el grado de condensación de los ácidos húmicos son mayor que para los ácidos fúlvicos en ambas muestras. Se observo un aumento en la acidez total, fenólicos y carboxílica, en las fracciones de ácidos húmicos de la muestra FU-CAR, en comparación con las correspondientes de la muestra FUP-1. Por último, se identificaron y cuantificaron los ácidos gálico, salicílico y la vainillina, en las fracciones de ácidos húmicos y ácidos fúlvicos de ambas muestras, a través de la técnica de Cromatografía Liquida de alta eficacia, donde se encontró que los ácidos húmicos y fúlvicos son iguales basados en su composición cualitativa";;;;;;;;;;;;;;;
"1,""En el varicocele pelviano, las venas correspondientes al área pélvica se encuentran dilatadas, elongadas o tortuosas, independientemente de su tamaño (Gultaly y col. 2008), su diagnostico se realiza mediante la ecografía Doppler a color (Merce y col.1992) y su relación con la calidad ovocitaria y embrionaria tanto como la cantidad de embarazos, se desconoce. Esta investigación busca relacionar mediante técnicas estadísticas la calidad ovocitaria y embrionaria posterior a la aspiración de ovocitos con Doppler a color con la presencia de varicocele pelviano en pacientes sometidas a fecundación in vitro (FIV). Para ello se analizaron 241 pacientes ♀ (115 padecen varicocele pelviano y 126 controles) sometidas a aspiración transvaginal de ovocitos con Doppler a color para la posterior realización de una FIV, que asistieron a consulta en El Centro Médico Docente La Trinidad, entre el año 2008 y 2011. Distintos análisis estadísticos permitieron evaluar las relaciones existentes de la calidad ovocitaria, calidad embrionaria y cantidad de embarazos con la presencia del varicocele pelviano. Este estudio permitió demostrar que en las pacientes con varicocele pelviano existe una disminución estadísticamente significativa de la calidad ovocitaria respecto a los casos control (p=0,013). En cuanto a la calidad embrionaria se encontró que no existen disimilitudes significativas en las pacientes control y con varicocele pelviano (p=0,589). Habiendo evaluado estos factores, se procedió a considerar el porcentaje de embarazos en ambos grupos, quedando evidenciada una disminución significativa en las pacientes con varicocele pelviano respecto a las pacientes sin esta patología (p=0,001). En conclusión, el varicocele pelviano puede ser un elemento importante para tomar en consideración al evaluar el éxito de las técnicas de reproducción humana asistida, ya que él afecta la calidad ovocitaria y la cantidad embarazos.""";;;;;;;;;;;;;;;
"2,""Las nanopartículas de oro poseen propiedades únicas que han motivado el desarrollo de numerosos estudios que buscan implementar su uso para lograr mejoras en la detección de un gran número de enfermedades, células cancerígenas, proteínas y una amplia gama de biomoléculas. Gracias a que presentan resonancia de plasmón superficial, son capaces de incrementar o disminuir la fluorescencia de moléculas fluoróforas que puedan estar en contacto con ellas. Esta característica tiene potenciales aplicaciones en la detección de anticuerpos y antígenos. La generación de nanopartículas de oro por ablación láser es un método físico que permite obtener muestras de partículas en prácticamente cualquier solvente, sin modificar el entorno químico del medio donde se están generando, evitando así poner en peligro la estructura o actividad biológica de las biomoléculas que se deseen acoplar a ellas. En el presente trabajo se sintetizaron nanopartículas de oro utilizando la técnica de generación por ablación láser en un medio estabilizante de SDS. Se vario la concentración de estabilizante, la irradiancia utilizada y el tiempo de ablación para estudiar su efecto sobre el diámetro, morfología y el numero de partículas. Se tomaron diferentes muestras de nanopartículas de oro y se pusieron en contacto con soluciones de fluoresceína de diferentes concentraciones, observándose un fuerte quenching en la fluorescencia de dicha molécula. Se estudio la posibilidad de transferencia de energía nanopartícula-fluoroforo y se estableció que el quenching observado es debido a la gran cercanía entre las moléculas de fluoróforo y los núcleos metálicos de las nanopartículas de oro.""";;;;;;;;;;;;;;;
"3,""Las sabanas venezolanas representan uno de los ecosistemas más fuertemente afectados por la actividad petrolera debido a su gran extensión y por ser albergue de yacimientos e instalaciones asociadas a la exploración y producción de petróleo. Desde el siglo pasado se han desarrollado varias tecnologías para remediar suelos contaminados con petróleo, como la fitorremediación, que es el uso de plantas y su microbiota asociada para remover, retener o reducir a niveles inofensivos sustancias contaminantes. En el presente trabajo se evaluó la capacidad fitorremediadora de una especie comercial, de alta productividad comprobada y adaptada a las condiciones de sabana, Panicum maximum. Para ello se realizaron ensayos de umbráculo en donde se estudió la disminución en el contenido de aceites y grasas, así como los cambios en otros indicadores de actividad microbiológica en suelos contaminados con hidrocarburo de petróleo extrapesado (concentración 5%) en presencia y ausencia de la especie antes mencionada. Los resultados mostraron que luego de 120 en presencia de P. maximum, el contenido de crudo es ligeramente menor, principalmente asociado a una disminución en el contenido de compuestos aromáticos. Por su parte, la actividad microbiológica fue diferente durante el período del ensayo entre los suelos contaminados con plantas y sin plantas, siendo esta actividad mayor en los suelos contaminados. Sin embargo, no se obtuvo una relación entre la actividad de la enzima deshidrogenasa el C microbiano y la respiración basal.""";;;;;;;;;;;;;;;
"4,""Los tejidos no invadidos que circundan al tumor primario han sido considerados como normales, aún cuando también se ha señalado la presencia de anormalidades en los mismos. Con el presente trabajo se intenta estudiar los procesos de autofagia, apoptosis y necrosis que conforman cuadros de muerte celular en el tejido peritumoral de pacientes con adenocarcinomas de colon y recto. A tal efecto, se obtuvieron 5 biopsias de pacientes (2 femeninos y 3 masculinos), de edades comprendidas entre 40 y 70 años de edad, diagnosticados con adenocarcinoma de colon y recto, tratados previamente a la cirugía con quimio y radioterapia. Adicionalmente, se tomaron 4 biopsias de pacientes no tratados con ningún tipo de droga antineoplásica ni radioterapia (controles negativos). Las biopsias se procesaron de acuerdo al método rutinario para la Microscopía Electrónica de Transmisión. Las alteraciones observadas en nuestra investigación incluyeron: cuadros de atrofia en células musculares lisas con incremento significativo de vacuolas autofágicas, presencia de cuadros apoptóticos en linfocitos, degeneración con subsiguiente necrosis en las células musculares lisas, en la inervación amielínica y en algunos infiltrados celulares. Aún cuando los capilares mostraron diferentes alteraciones (engrosamiento del endotelio, prolongaciones del mismo hacia la luz del vaso, oclusión de la luz, engrosamiento y reduplicación de membrana basal), en los mismos no se observó necrosis. Estos resultados apoyan a otras investigaciones en el sentido de que los tejidos que rodean a diferentes tipos de tumores primarios no son normales, siendo sumamente importante estudiar su ultraestructura para un mejor conocimiento del proceso tumoral.""";;;;;;;;;;;;;;;
"5,""Las ramas y hojas de C. fruticosa Mill., fueron colectadas en diferentes épocas del año y los extractos metanólicos fueron sometidos a diferentes procesos de separación. Así, el extracto metanólico de las ramas (colectadas en noviembre) fue sometido a una hidrólisis ácida utilizando la mezcla CHCl3-MeOH-H2SO4 20% en proporción (1";;;;;;;;;;;;;;;
"6,""Los docentes de la Facultad de Ciencias de la Universidad Central de Venezuela no cuentan con un sistema actualizado que permita realizar sitios web para las asignaturas que imparten. Es por esto que surge este Trabajo Especial de Grado, el cual, tiene como objetivo general desarrollar un portal generador de sitios web de asignaturas para la Facultad de Ciencias de la Universidad Central de Venezuela. Este desarrollo permite a los docentes crear un sitio web adaptado a sus necesidades, manteniendo la comunicación entre docentes y estudiantes fuera de las aulas de clase. El sistema cuenta con un módulo para la administración de las asignaturas, docentes y estudiantes de la Facultad de Ciencias, un módulo para que los docentes creen el sitio web de su asignatura y un módulo para que los estudiantes puedan participar en el sitio web. El desarrollo de este sistema se realizó siguiendo el método ágil de desarrollo de software AgilUs, ya que es un método centrado en el usuario desde las etapas iniciales y permite el desarrollo de la usabilidad desde las primeras iteraciones.""";;;;;;;;;;;;;;;
"7,""El cultivo de plantas bajo condiciones ambientales semi-controladas en invernaderos o viveros, generalmente se hace en potes durante tiempos prolongados, lo que genera un estrés abiótico que puede afectar la capacidad fotosintética, el crecimiento y el desarrollo vegetal. Estudios realizados en especies de interés económico demuestran, que al ser cultivadas en un volumen de pote pequeño (P) ocurre una limitación en el crecimiento radicular, conduciendo a alteraciones en la relación fuente-sumidero de las plantas, así como en la respuesta fotosintética. El principal objetivo de este estudio fue evaluar la regulación de la fotosíntesis y de crecimiento en plántulas de cacao (Theobroma cacao L.) cultivadas en diferentes volúmenes de suelo. Para ello, se determinaron parámetros de intercambio gaseoso, fluorescencia de clorofila a, parámetros de crecimiento y acumulación de biomasa en plántulas cultivadas en diferentes volúmenes de suelo: Grande (11,2 L";;;;;;;;;;;;;;;
"8,""Actualmente los materiales de empaque que utilizan la mayoría de las industrias de alimentos no son amigables con el ambiente lo que trae como consecuencia que su degradación demore años, esto ha hecho que surjan investigaciones para desarrollar materiales de empaque que sean biodegradables y que ofrezcan otros beneficios como que sean activos, es decir que sirvan de transporte de agentes antimicrobianos, para garantizar productos inocuos para el consumidor sin ocasionar impactos negativos al ambiente. En el presente estudio se elaboraron películas comestibles con propiedades antimicrobianas a partir de quitosano y almidón extraídos de materiales subutilizados como conchas de camarones (Penaeus vannamei) y ocumo chino (Colocasia esculenta), evaluando además sus propiedades de barrera, estructurales, mecánicas y funcionales. Para ello se procedió a realizar la extracción y caracterización de la materia prima";;;;;;;;;;;;;;;
"9,""La infección con el Virus de Inmunodeficiencia Humana (VIH) conduce a una alteración marcada del sistema inmunitario de pacientes en etapas avanzadas de la infección, lo cual conlleva, entre otros fenómenos, a una eliminación de linfocitos T CD4+ y a un desbalance entre las respuestas de citocinas tipo Th1 y Th2, conduciendo a la aparición de infecciones oportunistas. Una de estas infecciones más frecuentes asociadas a la inmunodeficiencia con VIH, es la Toxoplasmosis causada por un protozoario obligatorio intracelular denominado Toxoplasma gondii. Cabe destacar que en personas inmunocompetentes, la infección por T. gondii es latente, generalmente asintomática, no obstante, la inmunodeficiencia causada por la infección con VIH puede conllevar a una reactivación de la infección parasitaria, desarrollando graves afecciones a nivel del sistema nervioso central. En pacientes co-infectados con VIH+/Tx+ con un mayor progreso de la infección viral, los bradizoítos pueden reactivarse y manifestarse una encefalitis toxoplásmica. En nuestros estudios nos interesó evaluar si la progresión de la infección viral afectaría a la respuesta del linfocito T CD4 contra T. gondii generando una mayor inmunodeficiencia, por lo que pudiese influir en la clínica de los pacientes VIH+ con serología positiva. Estudiamos la función de los linfocitos T CD4+ de pacientes VIH+ con serología positiva para T. gondii, en diferentes estadios de la infección viral, buscando una mejor comprensión de los mecanismos inmunopatológicos que están afectando al cuadro de co-infección. Los resultados de los ensayos ex vivo observamos mayores alteraciones en la expresión de ciertas moléculas que relacionan con la muerte/supervivencia y funcionalidad de linfocitos TCD4 de pacientes co-infectados en relación a los infectados por VIH solamente, lo cual, pudiese explicar el por qué aquellos pacientes co-infectados más inmunodeficientes (<200 CD4/ml) presentaron valores menores de células TCD4+ en sangre en relación a pacientes a pacientes VIH+ más inmunodeficientes (<200 CD4/ml). Cabe destacar que este grupo de pacientes co-infectados más inmunodeficientes presentaron una tendencia mayor de carga viral en comparación a los pacientes más inmunodeficientes, infectados solamente con el virus, la cual indica que este parámetro puede estar jugando también un papel fundamental en la disminución de niveles sanguíneos de células TCD4.  Por otra parte, se encontró que los";pacientes co-i;nfectado;s pr;esen;taron a un valor similar de;la fr;ec;uencia d;e apopt;osis;o mue;rte celular;en;cél;"ulas TCD4+ sanguíneas en relación a los grupos de pacientes VIH, a pesar, que presentaron una mayor sobreexpresión de las moléculas Fas/CD95, HLA-DR y PD-1 y una menor expresión de IL-7a  en los linfocitos TCD4 totales, vírgenes y memoria, particularmente de los pacientes co-infectados más inmunodeficientes con respecto a los pacientes VIH. Finalmente, en referencia a los mecanismos efectores de los linfocitos T CD4, se encontró que la capacidad de proliferación con estimulación mitogénica (PHA) se perdió parcialmente en los grupos de pacientes. En presencia de antígenos T. gondii, los pacientes VIH/Tx+ aún no han perdido esa respuesta proliferativa especifica al protozoario pero hay una tendencia a disminuir en presencia de la infección viral. En presencia o estimulación específica a antígenos del virus, los pacientes VIH estaba significativamente más perdida la respuesta de proliferación vs los pacientes co-infectados, indicando que la respuesta anti-VIH por los linfocitos T CD4 es afectada por la infección viral, mientras que la co-infección pareciera ejercer un efecto menos drástico en tal pérdida de clones anti-VIH. Todos estos resultados pueden estar ocasionando importantes efectos sobre la inmunidad contra el parásito, ocasionando en aquellos pacientes realmente infectados por T. gondii en un futuro, una reactivación de la infección parasitaria que puede establecer una cuadro de encefalitis, generalmente letal."""
